startSen,endSen,Sentence,Next_Sentence,Cosine_Similarity
644,794,okay bad news first this place house has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,okay bad news first this place house has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,1.0000001
645,795,okay bad news first this place house has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,this place house has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9936156
646,796,this place house has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9665817
647,797,has a security system that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.98526716
648,798,that Rivals most nuclear missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.96273506
649,799,missile silos first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.95843357
650,800,first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,1.0000002
651,801,first we have to get within the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9854513
652,802,the casino cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9825373
653,803,cages which anybody will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9661805
654,804,will tell you it takes more than a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.9902469
655,805,a smile next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,next through these doors Each of which requires a different six digit code changed every twelve hours past those as the elevator this is where it gets tricky the elevator won't move without authorized fingerprint identification which we can't fake and vocal confirmation from both the security system within the Bellagio and the Vault below which we won't get furthermore the Elevator Shaft is rigged with motion detectors meaning if we were to manually override the lift the shaft's exit would lock down automatically and we'd be trapped now once we get down the shaft though then it's a piece of cake just two more guards with Uzis and the most elaborate vault door ever conceived by Man any questions no tunneling is out there sensors monitoring the ground a hundred yards in every direction if a groundhog were to  nest there they would know about it anyone else you said something about good news yeah the Nevada gaming commission stipulates that a casino must hold in reserve enough cash to cover every chip at play on it's floor that means on a weekday by law it has to carry anywhere between sixty and seventy million dollars in cash and coins on the weekend between eighty and ninety million on a fight night like the one two weeks from tonight the  night that we're gonna rob it hundred and fifty million without breaking a sweat now there are eleven of us each with an equal share you do the math exactly I have a question say we get into the cage and through the security doors there and down the elevator we can't move and pass the guards with a gun and into the Vault we can't open without being seen by the cameras yeah sorry I forgot to mention that yeah well say we do all that we're just supposed to walk outta there with a hundred and fifty million dollars in cash on us without getting stopped yeah oh okay,0.994524
